78003772222;78003772222;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003773333;78003773333;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003774444;78003774444;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003775555;78003775555;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777700;78003777709;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777711;78003777711;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777717;78003777717;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777720;78003777720;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777722;78003777722;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777727;78003777727;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777730;78003777730;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777733;78003777733;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777737;78003777737;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777740;78003777740;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777744;78003777744;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777747;78003777747;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777750;78003777750;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777755;78003777755;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777757;78003777757;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777760;78003777760;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777766;78003777766;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777770;78003777780;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777787;78003777788;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777790;78003777790;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777797;78003777797;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003777799;78003777799;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003778888;78003778888;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003779999;78003779999;Московская телекоммуникационная корпорация;Moskovskaya telekommunikatsionnaya korporatsiya;
78003810000;78003819999;Ростелеком;Rostelekom;
78004000000;78004009999;Башинформсвязь;Bashinformsvyaz;
78004040000;78004040000;Оптимал Коммьюникейшн;Optimal Kommyunikeishn;
78004220220;78004220220;ВЕСТ КОЛЛ ЛТД;VEST KOLL LTD;
78004440000;78004440000;МегаФон;MegaFon;
78004440004;78004440004;МегаФон;MegaFon;
78004440008;78004440008;МегаФон;MegaFon;
78004440010;78004440010;МегаФон;MegaFon;
78004440011;78004440011;МегаФон;MegaFon;
78004440015;78004440015;МегаФон;MegaFon;
78004440016;78004440016;МегаФон;MegaFon;
78004440022;78004440022;МегаФон;MegaFon;
78004440030;78004440030;МегаФон;MegaFon;
78004440033;78004440033;МегаФон;MegaFon;
78004440034;78004440034;МегаФон;MegaFon;
78004440036;78004440036;МегаФон;MegaFon;
78004440040;78004440040;МегаФон;MegaFon;
78004440043;78004440043;МегаФон;MegaFon;
78004440044;78004440044;МегаФон;MegaFon;
78004440050;78004440050;МегаФон;MegaFon;
78004440053;78004440053;МегаФон;MegaFon;
78004440055;78004440055;МегаФон;MegaFon;
78004440060;78004440060;МегаФон;MegaFon;
78004440061;78004440061;МегаФон;MegaFon;
78004440066;78004440066;МегаФон;MegaFon;
78004440070;78004440070;МегаФон;MegaFon;
78004440074;78004440074;МегаФон;MegaFon;
78004440077;78004440077;МегаФон;MegaFon;
78004440080;78004440080;МегаФон;MegaFon;
78004440088;78004440088;МегаФон;MegaFon;
78004440090;78004440090;МегаФон;MegaFon;
78004440097;78004440097;МегаФон;MegaFon;
78004440099;78004440099;МегаФон;MegaFon;
78004440100;78004440100;МегаФон;MegaFon;
78004440101;78004440101;МегаФон;MegaFon;
78004440110;78004440110;МегаФон;MegaFon;
78004440111;78004440111;МегаФон;MegaFon;
78004440123;78004440123;МегаФон;MegaFon;
78004440145;78004440145;МегаФон;MegaFon;
78004440155;78004440155;МегаФон;MegaFon;
78004440170;78004440170;МегаФон;MegaFon;
78004440180;78004440180;МегаФон;MegaFon;
78004440197;78004440197;МегаФон;MegaFon;
78004440199;78004440199;МегаФон;MegaFon;
78004440201;78004440201;МегаФон;MegaFon;
78004440202;78004440202;МегаФон;MegaFon;
78004440220;78004440220;МегаФон;MegaFon;
78004440222;78004440222;МегаФон;MegaFon;
78004440275;78004440275;МегаФон;MegaFon;
78004440303;78004440303;МегаФон;MegaFon;
78004440314;78004440314;МегаФон;MegaFon;
78004440330;78004440330;МегаФон;MegaFon;
78004440333;78004440333;МегаФон;MegaFon;
78004440334;78004440334;МегаФон;MegaFon;
78004440400;78004440400;МегаФон;MegaFon;
78004440403;78004440403;МегаФон;MegaFon;
78004440404;78004440404;МегаФон;MegaFon;
78004440440;78004440440;МегаФон;MegaFon;
78004440443;78004440443;МегаФон;MegaFon;
78004440444;78004440444;МегаФон;MegaFon;
78004440445;78004440445;МегаФон;MegaFon;
78004440500;78004440500;МегаФон;MegaFon;
78004440505;78004440505;МегаФон;MegaFon;
78004440540;78004440540;МегаФон;MegaFon;
78004440550;78004440550;МегаФон;MegaFon;
78004440555;78004440555;МегаФон;MegaFon;
78004440606;78004440606;МегаФон;MegaFon;
78004440640;78004440640;МегаФон;MegaFon;
78004440660;78004440660;МегаФон;MegaFon;
78004440666;78004440666;МегаФон;MegaFon;
78004440707;78004440707;МегаФон;MegaFon;
78004440770;78004440770;МегаФон;MegaFon;
78004440777;78004440777;МегаФон;MegaFon;
78004440800;78004440800;МегаФон;MegaFon;
78004440808;78004440808;МегаФон;MegaFon;
78004440880;78004440880;МегаФон;MegaFon;
78004440888;78004440888;МегаФон;MegaFon;
78004440911;78004440911;МегаФон;MegaFon;
78004440990;78004440990;МегаФон;MegaFon;
78004440999;78004440999;МегаФон;MegaFon;
78004441001;78004441001;МегаФон;MegaFon;
78004441010;78004441010;МегаФон;MegaFon;
78004441111;78004441111;МегаФон;MegaFon;
78004441144;78004441144;МегаФон;MegaFon;
78004441234;78004441234;МегаФон;MegaFon;
78004441400;78004441400;МегаФон;MegaFon;
78004441444;78004441444;МегаФон;MegaFon;
78004441513;78004441513;МегаФон;MegaFon;
78004441515;78004441515;МегаФон;MegaFon;
78004441555;78004441555;МегаФон;MegaFon;
78004441800;78004441800;МегаФон;MegaFon;
78004441994;78004441994;МегаФон;MegaFon;
78004441997;78004441997;МегаФон;MegaFon;
78004442002;78004442002;МегаФон;MegaFon;
78004442012;78004442012;МегаФон;MegaFon;
78004442013;78004442013;МегаФон;MegaFon;
78004442014;78004442014;МегаФон;MegaFon;
78004442015;78004442015;МегаФон;MegaFon;
78004442016;78004442016;МегаФон;MegaFon;
78004442017;78004442017;МегаФон;MegaFon;
78004442020;78004442020;МегаФон;MegaFon;
78004442200;78004442200;МегаФон;MegaFon;
78004442220;78004442220;МегаФон;MegaFon;
78004442222;78004442222;МегаФон;MegaFon;
78004442344;78004442344;МегаФон;MegaFon;
78004442444;78004442444;МегаФон;MegaFon;
78004442525;78004442525;МегаФон;MegaFon;
78004442555;78004442555;МегаФон;MegaFon;
78004442626;78004442626;МегаФон;MegaFon;
78004442800;78004442800;МегаФон;MegaFon;
78004443000;78004443000;МегаФон;MegaFon;
78004443003;78004443003;МегаФон;MegaFon;
78004443030;78004443030;МегаФон;MegaFon;
78004443033;78004443033;МегаФон;MegaFon;
78004443103;78004443103;МегаФон;MegaFon;
78004443300;78004443300;МегаФон;MegaFon;
78004443320;78004443320;МегаФон;MegaFon;
78004443330;78004443330;МегаФон;MegaFon;
78004443333;78004443333;МегаФон;MegaFon;
78004443377;78004443377;МегаФон;MegaFon;
78004443555;78004443555;МегаФон;MegaFon;
78004443639;78004443639;МегаФон;MegaFon;
78004444000;78004444000;МегаФон;MegaFon;
78004444001;78004444001;МегаФон;MegaFon;
78004444004;78004444004;МегаФон;MegaFon;
78004444007;78004444007;МегаФон;MegaFon;
78004444008;78004444008;МегаФон;MegaFon;
78004444040;78004444040;МегаФон;MegaFon;
78004444044;78004444044;МегаФон;MegaFon;
78004444081;78004444081;МегаФон;MegaFon;
78004444099;78004444099;МегаФон;MegaFon;
78004444111;78004444111;МегаФон;MegaFon;
78004444180;78004444180;МегаФон;MegaFon;
78004444200;78004444200;МегаФон;MegaFon;
78004444220;78004444220;МегаФон;MegaFon;
78004444222;78004444222;МегаФон;MegaFon;
78004444300;78004444300;МегаФон;MegaFon;
78004444321;78004444321;МегаФон;MegaFon;
78004444337;78004444337;МегаФон;MegaFon;
78004444357;78004444357;МегаФон;MegaFon;
78004444400;78004444400;МегаФон;MegaFon;
78004444404;78004444404;МегаФон;MegaFon;
78004444408;78004444408;МегаФон;MegaFon;
78004444422;78004444422;МегаФон;MegaFon;
78004444424;78004444424;МегаФон;MegaFon;
78004444440;78004444440;МегаФон;MegaFon;
78004444441;78004444441;МегаФон;MegaFon;
78004444442;78004444442;МегаФон;MegaFon;
78004444443;78004444443;МегаФон;MegaFon;
78004444444;78004444444;МегаФон;MegaFon;
78004444445;78004444445;МегаФон;MegaFon;
78004444446;78004444446;МегаФон;MegaFon;
78004444447;78004444447;МегаФон;MegaFon;
78004444448;78004444448;МегаФон;MegaFon;
78004444449;78004444449;МегаФон;MegaFon;
78004444454;78004444454;МегаФон;MegaFon;
78004444456;78004444456;МегаФон;MegaFon;
78004444500;78004444500;МегаФон;MegaFon;
78004444555;78004444555;МегаФон;MegaFon;
78004444567;78004444567;МегаФон;MegaFon;
78004444600;78004444600;МегаФон;MegaFon;
78004444700;78004444700;МегаФон;MegaFon;
78004444774;78004444774;МегаФон;MegaFon;
78004444777;78004444777;МегаФон;MegaFon;
78004444800;78004444800;МегаФон;MegaFon;
78004444888;78004444888;МегаФон;MegaFon;
78004444900;78004444900;МегаФон;MegaFon;
78004444911;78004444911;МегаФон;MegaFon;
78004444999;78004444999;МегаФон;MegaFon;
78004445000;78004445000;МегаФон;MegaFon;
78004445005;78004445005;МегаФон;MegaFon;
78004445044;78004445044;МегаФон;MegaFon;
78004445050;78004445050;МегаФон;MegaFon;
78004445100;78004445100;МегаФон;MegaFon;
78004445400;78004445400;МегаФон;MegaFon;
78004445444;78004445444;МегаФон;MegaFon;
78004445466;78004445466;МегаФон;MegaFon;
78004445500;78004445500;МегаФон;MegaFon;
78004445505;78004445505;МегаФон;MegaFon;
78004445535;78004445535;МегаФон;MegaFon;
78004445544;78004445544;МегаФон;MegaFon;
78004445550;78004445550;МегаФон;MegaFon;
78004445551;78004445551;МегаФон;MegaFon;
78004445552;78004445552;МегаФон;MegaFon;
78004445553;78004445553;МегаФон;MegaFon;
78004445554;78004445554;МегаФон;MegaFon;
78004445555;78004445555;МегаФон;MegaFon;
78004445556;78004445556;МегаФон;MegaFon;
78004445557;78004445557;МегаФон;MegaFon;
78004445558;78004445558;МегаФон;MegaFon;
78004445559;78004445559;МегаФон;MegaFon;
78004445678;78004445678;МегаФон;MegaFon;
78004445858;78004445858;МегаФон;MegaFon;
78004446000;78004446000;МегаФон;MegaFon;
78004446006;78004446006;МегаФон;MegaFon;
78004446060;78004446060;МегаФон;MegaFon;
78004446200;78004446200;МегаФон;MegaFon;
78004446383;78004446383;МегаФон;MegaFon;
78004446400;78004446400;МегаФон;MegaFon;
78004446444;78004446444;МегаФон;MegaFon;
78004446555;78004446555;МегаФон;MegaFon;
78004446556;78004446556;МегаФон;MegaFon;
78004446559;78004446559;МегаФон;MegaFon;
78004446600;78004446600;МегаФон;MegaFon;
78004446660;78004446660;МегаФон;MegaFon;
78004446789;78004446789;МегаФон;MegaFon;
78004446975;78004446975;МегаФон;MegaFon;
78004447000;78004447000;МегаФон;MegaFon;
78004447007;78004447007;МегаФон;MegaFon;
78004447070;78004447070;МегаФон;MegaFon;
78004447344;78004447344;МегаФон;MegaFon;
78004447400;78004447400;МегаФон;MegaFon;
78004447444;78004447444;МегаФон;MegaFon;
78004447500;78004447500;МегаФон;MegaFon;
78004447525;78004447525;МегаФон;MegaFon;
78004447526;78004447526;МегаФон;MegaFon;
78004447555;78004447555;МегаФон;MegaFon;
78004447700;78004447700;МегаФон;MegaFon;
78004447711;78004447711;МегаФон;MegaFon;
78004447770;78004447770;МегаФон;MegaFon;
78004447773;78004447773;МегаФон;MegaFon;
78004447777;78004447777;МегаФон;MegaFon;
78004447788;78004447788;МегаФон;MegaFon;
78004447900;78004447900;МегаФон;MegaFon;
78004448000;78004448000;МегаФон;MegaFon;
78004448001;78004448001;МегаФон;MegaFon;
78004448002;78004448002;МегаФон;MegaFon;
78004448003;78004448003;МегаФон;MegaFon;
78004448004;78004448004;МегаФон;MegaFon;
78004448005;78004448005;МегаФон;MegaFon;
78004448006;78004448006;МегаФон;MegaFon;
78004448007;78004448007;МегаФон;MegaFon;
78004448008;78004448008;МегаФон;MegaFon;
78004448009;78004448009;МегаФон;MegaFon;
78004448080;78004448080;МегаФон;MegaFon;
78004448088;78004448088;МегаФон;MegaFon;
78004448294;78004448294;МегаФон;MegaFon;
78004448400;78004448400;МегаФон;MegaFon;
78004448444;78004448444;МегаФон;MegaFon;
78004448484;78004448484;МегаФон;MegaFon;
78004448555;78004448555;МегаФон;MegaFon;
78004448800;78004448800;МегаФон;MegaFon;
78004448880;78004448880;МегаФон;MegaFon;
78004448884;78004448884;МегаФон;MegaFon;
78004448885;78004448885;МегаФон;MegaFon;
78004448888;78004448888;МегаФон;MegaFon;
78004449000;78004449000;МегаФон;MegaFon;
78004449009;78004449009;МегаФон;MegaFon;
78004449090;78004449090;МегаФон;MegaFon;
78004449100;78004449100;МегаФон;MegaFon;
78004449187;78004449187;МегаФон;MegaFon;
78004449400;78004449400;МегаФон;MegaFon;
78004449444;78004449444;МегаФон;MegaFon;
78004449555;78004449555;МегаФон;MegaFon;
78004449900;78004449900;МегаФон;MegaFon;
78004449990;78004449990;МегаФон;MegaFon;
78004500000;78004509999;Ростелеком;Rostelekom;
78005000000;78005009999;Эквант;Ekvant;
78005050000;78005059999;Аудителе;Auditele;
78005100000;78005100009;Ростелеком;Rostelekom;
78005100015;78005100015;Ростелеком;Rostelekom;
78005100051;78005100051;Ростелеком;Rostelekom;
78005100100;78005100100;Ростелеком;Rostelekom;
78005100111;78005100111;Ростелеком;Rostelekom;
78005100123;78005100123;Ростелеком;Rostelekom;
78005100200;78005100200;Ростелеком;Rostelekom;
78005100222;78005100222;Ростелеком;Rostelekom;
78005100300;78005100300;Ростелеком;Rostelekom;
78005100333;78005100333;Ростелеком;Rostelekom;
78005100400;78005100400;Ростелеком;Rostelekom;
78005100444;78005100444;Ростелеком;Rostelekom;
78005100500;78005100500;Ростелеком;Rostelekom;
78005100510;78005100510;Ростелеком;Rostelekom;
78005100555;78005100555;Ростелеком;Rostelekom;
78005100600;78005100600;Ростелеком;Rostelekom;
78005100666;78005100666;Ростелеком;Rostelekom;
78005100700;78005100700;Ростелеком;Rostelekom;
78005100777;78005100777;Ростелеком;Rostelekom;
78005100800;78005100800;Ростелеком;Rostelekom;
78005100888;78005100888;Ростелеком;Rostelekom;
78005100900;78005100900;Ростелеком;Rostelekom;
78005100999;78005100999;Ростелеком;Rostelekom;
78005101000;78005101000;Ростелеком;Rostelekom;
78005101010;78005101010;Ростелеком;Rostelekom;
78005101111;78005101111;Ростелеком;Rostelekom;
78005101234;78005101234;Ростелеком;Rostelekom;
78005101510;78005101510;Ростелеком;Rostelekom;
78005101520;78005101520;Ростелеком;Rostelekom;
78005102000;78005102000;Ростелеком;Rostelekom;
78005102014;78005102014;Ростелеком;Rostelekom;
78005102222;78005102222;Ростелеком;Rostelekom;
78005102510;78005102510;Ростелеком;Rostelekom;
78005103000;78005103000;Ростелеком;Rostelekom;
78005103333;78005103333;Ростелеком;Rostelekom;
78005103510;78005103510;Ростелеком;Rostelekom;
78005104000;78005104000;Ростелеком;Rostelekom;
78005104444;78005104444;Ростелеком;Rostelekom;
78005104510;78005104510;Ростелеком;Rostelekom;
78005105000;78005105000;Ростелеком;Rostelekom;
78005105100;78005105109;Ростелеком;Rostelekom;
78005105115;78005105115;Ростелеком;Rostelekom;
78005105151;78005105151;Ростелеком;Rostelekom;
78005105510;78005105510;Ростелеком;Rostelekom;
78005105555;78005105555;Ростелеком;Rostelekom;
78005106000;78005106000;Ростелеком;Rostelekom;
78005106510;78005106510;Ростелеком;Rostelekom;
78005106666;78005106666;Ростелеком;Rostelekom;
78005107000;78005107000;Ростелеком;Rostelekom;
78005107510;78005107510;Ростелеком;Rostelekom;
78005107777;78005107777;Ростелеком;Rostelekom;
78005108000;78005108000;Ростелеком;Rostelekom;
78005108510;78005108510;Ростелеком;Rostelekom;
78005108800;78005108800;Ростелеком;Rostelekom;
78005108880;78005108880;Ростелеком;Rostelekom;
78005108888;78005108888;Ростелеком;Rostelekom;
78005109000;78005109000;Ростелеком;Rostelekom;
78005109510;78005109510;Ростелеком;Rostelekom;
78005109999;78005109999;Ростелеком;Rostelekom;
78005500000;78005509999;МегаФон;MegaFon;
78005550000;78005559999;Межрегиональный ТранзитТелеком;Mezhregionalnyi TranzitTelekom;
78006000000;78006009999;Оптимал Коммьюникейшн;Optimal Kommyunikeishn;
78006222220;78006222222;Компания ТрансТелеКом;Kompaniya TransTeleKom;
78006634423;78006634423;Эквант;Ekvant;
78006666666;78006666666;ГЛОБУС-ТЕЛЕКОМ;GLOBUS-TELEKOM;
78007000000;78007009999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
78007070000;78007079999;Ростелеком;Rostelekom;
78007191900;78007191900;Ростелеком;Rostelekom;
78007191911;78007191911;Ростелеком;Rostelekom;
